molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled,ROMol
CHEMBL230250,34.0,nM,CC1CC1CNc1cc(C(=O)N[C@H](CN)Cc2cc(F)cc(F)c2)cc(N(C)S(C)(=O)=O)n1,7.468521082957745,481.195917228,6,3,2.1233000000000004,True,<rdkit.Chem.rdchem.Mol object at 0x79437213cac0>
CHEMBL582045,34.0,nM,NC1=N[C@](c2ccc(OC(F)(F)F)cc2)(c2cccc(-c3cncnc3)c2)C2=NCCCN12,7.468521082957745,452.1572438880001,7,1,3.718300000000003,True,<rdkit.Chem.rdchem.Mol object at 0x79437213cb30>
CHEMBL1916163,34.0,nM,CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](N)CN2)C1=O,7.468521082957745,613.34396136,6,5,2.196900000000001,True,<rdkit.Chem.rdchem.Mol object at 0x79437213cc10>
CHEMBL254069,34.0,nM,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN[C@H]2CCc3ccccc32)cc(N2CCCCS2(=O)=O)c1,7.468521082957745,576.27702676,6,4,4.027500000000003,True,<rdkit.Chem.rdchem.Mol object at 0x79437213cc80>
CHEMBL3688657,34.1,nM,COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)c(Cl)c1,7.467245621007502,422.095724524,6,2,3.033200000000001,True,<rdkit.Chem.rdchem.Mol object at 0x79437213ccf0>
CHEMBL3982045,34.3,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCC3CCC3)cc1C21N=C(N)N(C(C)C)C1=O,7.464705879957229,425.26784198000007,5,1,3.757600000000002,True,<rdkit.Chem.rdchem.Mol object at 0x79437213cd60>
CHEMBL3683819,34.5,nM,N#Cc1ccc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)N=C(N)O[C@H]4C[C@H]43)c2)nc1,7.462180904926726,401.109959348,6,2,2.5384800000000007,True,<rdkit.Chem.rdchem.Mol object at 0x79437213cdd0>
CHEMBL4211790,34.8,nM,C[C@@]1(c2cc(NC(=O)c3ncc(OCF)nc3N)ccc2F)C=C(CF)OC(N)=N1,7.458420756053419,422.1314230640001,8,3,2.1695,True,<rdkit.Chem.rdchem.Mol object at 0x79437213ceb0>
CHEMBL3926999,34.9,nM,COC1CCC2(CC1)Cc1ccc(C#N)cc1C21N=C(N)N(CC2CCCO2)C1=O,7.45717457304082,408.216140756,6,1,2.22098,True,<rdkit.Chem.rdchem.Mol object at 0x79437213cf20>
CHEMBL3640255,35.0,nM,COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3cc(F)c(F)cc3F)C2)nc(C)c1F,7.455931955649724,438.142736696,7,1,1.4684200000000005,True,<rdkit.Chem.rdchem.Mol object at 0x79437213cf90>
CHEMBL1915999,35.0,nM,CCCO[C@H]1CN[C@@H]([C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)[C@H](C)N2CC[C@H](CC(C)C)C2=O)C1,7.455931955649724,509.306513232,5,3,2.793200000000001,True,<rdkit.Chem.rdchem.Mol object at 0x794372119f90>
CHEMBL3127099,35.0,nM,C[C@]12CCOC[C@@H]1[C@]1(COC(N)=N1)c1cc(-c3cccc(C#N)c3)ccc1O2,7.455931955649724,375.158291532,6,1,2.953080000000001,True,<rdkit.Chem.rdchem.Mol object at 0x794372119f20>
CHEMBL1923752,35.0,nM,Fc1ccc2nc(-c3cccc(-c4cn5ccccc5n4)c3)[nH]c2c1,7.455931955649724,328.11242463600007,3,1,4.683700000000003,True,<rdkit.Chem.rdchem.Mol object at 0x794372119eb0>
CHEMBL201730,35.0,nM,CN(c1cc(/C=C\C2CC2)cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)c1)S(C)(=O)=O,7.455931955649724,497.2348276,5,3,2.959600000000002,True,<rdkit.Chem.rdchem.Mol object at 0x794372119e40>
CHEMBL2386723,35.0,nM,C[C@]1(c2nc(NC(=O)c3ncc(C(F)(F)F)cc3Cl)ccc2F)N=C(N)OCC1(F)F,7.455931955649724,467.058371624,6,2,3.7356000000000016,True,<rdkit.Chem.rdchem.Mol object at 0x794372119dd0>
