molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
CHEMBL3645147,80.0,nM,Cc1cc(C(=O)Nc2cccc([C@]3(C)CCSC(N)=N3)c2)c(C)o1,7.096910013008056,343.135447912,5,2,3.815540000000002,True
CHEMBL566978,80.0,nM,CCOc1ccc(C2(c3cccc(-c4cccnc4F)c3)N=C(N)N3CCCN=C32)cc1OCC,7.096910013008056,473.22270335600007,7,1,4.361200000000003,True
CHEMBL239857,80.0,nM,COc1cccc(-c2cccc(CC[C@]3(C)CC(=O)N(C)C(N)=N3)c2)c1,7.096910013008056,351.1946770400001,4,1,3.2303000000000006,True
CHEMBL566112,80.0,nM,NC1=NC(c2ccc(OC(F)(F)F)cc2)(c2cccc(-c3cccnc3F)c2)C2=NCCN12,7.096910013008056,455.13692304400007,6,1,4.072300000000004,True
CHEMBL598258,80.0,nM,Cc1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)ccn1,7.096910013008056,358.154209196,6,1,1.8773199999999992,True
CHEMBL565914,80.0,nM,NC1=NC(c2ccc(OC(F)(F)F)cc2)(c2cccc(-c3cccnc3F)c2)C2=NCCCCN12,7.096910013008056,483.16822317200007,6,1,4.8525000000000045,True
CHEMBL1270431,80.0,nM,Cc1cc([C@]2(c3ccccc3)N=C(N)N(C)C2=O)ccc1OC(F)F,7.096910013008056,345.128883224,4,1,2.6267200000000006,True
CHEMBL1270239,80.0,nM,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(C(=O)CCCF)c2)N=C1N,7.096910013008056,419.14567616000005,5,1,3.250700000000001,True
CHEMBL1824134,80.0,nM,CCn1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)cn1,7.096910013008056,361.16510822800007,7,1,1.3902999999999996,True
CHEMBL1824349,80.0,nM,CCc1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)cs1,7.096910013008056,377.13103122800004,6,1,2.7978000000000005,True
CHEMBL1270336,80.0,nM,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(C(F)CCCF)c2)N=C1N,7.096910013008056,423.1569897920001,4,1,4.078600000000003,True
CHEMBL1824351,80.0,nM,CN1C(=O)C(c2cccc(-c3cncnc3)c2)(c2csc(Cl)c2)N=C1N,7.096910013008056,383.060758748,6,1,2.8888000000000007,True
CHEMBL1824137,80.0,nM,CC(C)n1cc(C2(c3ccc(F)c(-c4cncnc4)c3)N=C(N)N(C)C2=O)cn1,7.096910013008056,393.17133648000004,7,1,2.0904,True
CHEMBL3891377,80.4,nM,COC1CCC2(CC1)Cc1ccc(C#Cc3ccccc3)cc1C21N=C(N)N(C)O1,7.094743951251549,401.2103271040001,5,1,3.562400000000002,True
CHEMBL3922254,80.5,nM,COC1CCC2(CC1)Cc1ccc(Br)cc1C21NC(=S)N(C2CCOCC2)C1=O,7.094204119632131,478.09257582400005,4,1,3.6716000000000024,True
CHEMBL3683876,80.6,nM,Cc1cc(C(F)(F)F)cnc1C(=O)Nc1ccc(Cl)c([C@@]2(CF)N=C(N)O[C@@H]3C[C@@H]32)c1,7.09366495819491,456.0976163440001,5,2,4.212720000000003,True
CHEMBL3680878,81.0,nM,C[C@]1(c2cc(NC(=O)c3cnc(Cl)s3)ccc2F)N=C(N)OC[C@@H]1F,7.091514981121351,386.04158077600005,6,2,3.086100000000001,True
CHEMBL3688821,81.0,nM,COc1cc(C#N)cnc1C(=O)Nc1ccc(Cl)c([C@@]2(CF)N=C(N)O[C@@H]3C[C@@H]32)c1,7.091514981121351,429.1003953040001,7,2,2.7657800000000012,True
CHEMBL3932919,81.0,nM,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccn(C)n3)cs2)CO1,7.091514981121351,392.10891588,9,2,1.8107,True
CHEMBL3966537,81.0,nM,COc1cnc(C(=O)Nc2cc(C)c(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)c(C)n1,7.091514981121351,473.14863060000005,7,2,3.3241400000000016,True
CHEMBL3683917,81.1,nM,NC1=N[C@@](c2cc(NC(=O)c3cnc(OCc4cnco4)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,7.090979145788844,474.126337684,9,2,2.628800000000001,True
CHEMBL4107985,81.1,nM,COC1CCC2(CC1)Cc1ccc(CCC3CC3)cc1C21NC(N)N([C@H](C)c2ccccc2)C1=O,7.090979145788844,473.30422748800004,4,2,4.791300000000003,True
CHEMBL3650848,81.8,nM,CC1(C)Oc2ccc(NC(=O)c3ccc(Cl)cn3)cc2[C@@]2(COC(N)=N2)C12CC2,7.087246696328677,412.13021821200005,6,2,3.4787000000000017,True
CHEMBL3952932,82.0,nM,CC#CCn1ccc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)n1,7.086186147616283,430.12456594400015,9,2,2.297,True
CHEMBL3673203,82.0,nM,Cc1cc([C@H]2C[C@H]3[C@@H](C)SC(N)=NC3(c3cc(C#N)ccc3F)CO2)on1,7.086186147616283,386.121275068,7,1,3.416900000000002,True
CHEMBL4878135,82.0,nM,CC1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)c2ccccc2O1,7.086186147616283,401.128802972,6,2,3.3152800000000013,True
CHEMBL2012070,82.0,nM,CC#Cc1cncc(-c2cccc([C@@]3(C4CC4)NC(=N)N(C)C3=O)c2)c1,7.086186147616283,344.16371125999996,3,2,2.7216700000000005,True
CHEMBL3680886,82.0,nM,C[C@]1(c2cc(NC(=O)c3ncc(C#N)cc3Cl)ccc2F)N=C(N)OC[C@H]1F,7.086186147616283,405.080408808,6,2,2.89628,True
CHEMBL3703232,82.2,nM,CC1(C)Oc2ccc(NC(=O)c3ccc(Cl)cn3)cc2C2(COC(N)=N2)C12COC2,7.0851281824599495,428.125132832,7,2,2.7151000000000005,True
CHEMBL5291027,82.3,nM,C[C@@]1(c2cc(NC(=O)c3ccn(C(F)F)n3)ccc2F)C=C(CF)OC(N)=N1,7.08460016478773,397.11618760000005,6,2,3.083100000000001,True
CHEMBL3683918,82.4,nM,NC1=N[C@@](c2cc(NC(=O)c3ccc(OCc4nccs4)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,7.084072788302884,489.10824509599996,8,2,3.702300000000003,True
CHEMBL3688773,82.9,nM,N#Cc1cnc2c(Nc3ccc(Cl)c([C@]4(C(F)F)N=C(N)O[C@H]5C[C@H]54)c3)ncc(F)c2c1,7.081445469449727,458.086971408,7,2,4.2313800000000015,True
CHEMBL3673228,83.0,nM,COC1CCC2(CC1)Oc1ccc(Cl)cc1C21N=C(N)c2ccc(C#N)cc21,7.080921907623926,393.12440456,5,1,3.8943800000000026,True
CHEMBL1097333,83.0,nM,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3cccs3)CCN2)c1,7.080921907623926,662.24081882,7,3,3.9616200000000026,True
CHEMBL4107875,83.0,nM,COCC#Cc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)n2)c(Cl)c1,7.080921907623926,467.0972017440001,7,2,2.7147000000000006,True
CHEMBL3261048,83.0,nM,C[C@@]1(c2cc(Nc3ncccc3Cl)ccc2F)CCSC(N)=N1,7.080921907623926,350.07682341200007,5,2,4.284500000000002,True
CHEMBL3943795,83.0,nM,C[C@@]1(c2cc(Nc3ncnc4cc(C(F)(F)F)cnc34)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,7.080921907623926,502.13520670400004,7,2,4.8499000000000025,True
CHEMBL253719,83.0,nM,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(Cl)c2)cc(N2CCCC2=O)c1,7.080921907623926,534.23976866,5,4,4.390400000000003,True
CHEMBL3906294,83.0,nM,COc1ccc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)c(F)c1,7.080921907623926,408.111933508,5,1,4.147100000000003,True
CHEMBL5093835,83.1,nM,Cl.NC1=N[C@@]2(c3cccs3)CN(c3ncc(F)cn3)C[C@H]2CS1,7.080398976215889,371.04414338,7,1,2.4922000000000004,True
CHEMBL3683873,83.3,nM,COc1ccc(C(=O)Nc2cc(F)c(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)nc1,7.079354998593212,424.1158532520001,6,2,2.8145000000000007,True
CHEMBL3683877,83.5,nM,Cc1cc(OC(F)F)cnc1C(=O)Nc1ccc(Cl)c([C@@]2(CF)N=C(N)O[C@@H]3C[C@@H]32)c1,7.078313524516398,454.101952776,6,2,3.795320000000002,True
CHEMBL4229101,83.6,nM,C[C@H]1COC(N)=N[C@]1(C)c1cc(NC(=O)c2ccc(C#N)cn2)ccc1F,7.077793722560983,367.144453036,6,2,2.5408800000000014,True
CHEMBL3650175,83.7,nM,Cn1nc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)cc1F,7.07727454200674,382.107516824,6,1,2.8720000000000017,True
CHEMBL3925677,83.9,nM,COC1CCC2(CC1)Cc1ccc(-c3cccc(S(C)(=O)=O)c3)cc1C21N=C(N)N(C(C)C)C1=O,7.0762380391713,495.219177536,6,1,3.649200000000002,True
CHEMBL3653388,84.0,nM,Cc1cc(Br)cnc1C(=O)Nc1cc(Br)cc([C@]2(C)COCC(N)=N2)c1,7.075720713938118,479.97965001600005,5,2,3.7699200000000017,True
CHEMBL3707011,84.0,nM,CCN1CCN2CCS(=O)(=O)N(C)c3cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)CNCc4cccc(C(F)(F)F)c4)cc1c32,7.075720713938118,645.259660356,7,3,3.6231000000000035,True
CHEMBL3683881,84.5,nM,COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)nc1,7.073143291050307,406.1252750640001,6,2,2.6754000000000007,True
CHEMBL399276,85.0,nM,CCCN(c1cc2cc(c1)C(=O)N[C@@H](CC)CCc1cccc(c1)C[C@@](C)(N)COC2)S(C)(=O)=O,7.070581074285707,501.26612772799996,5,2,3.7939000000000025,True
CHEMBL3919976,85.0,nM,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)C34CC(C3)C4)cs2)CO1,7.070581074285707,378.11841794399993,7,2,2.5635000000000003,True
CHEMBL4075051,85.0,nM,Fc1ccc2nc(-c3cccc(-c4cnc(-c5c[nH]c6cc(F)ccc56)[nH]4)c3)[nH]c2c1,7.070581074285707,411.1295519200001,2,3,6.046500000000003,True
CHEMBL3640280,86.0,nM,COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3cc(F)ccc3F)C2)nc(C2CC2)c1F,7.0655015487564325,446.16780857200007,7,1,1.8982999999999999,True
CHEMBL3894515,86.0,nM,NC1=N[C@](CF)(c2cc(NC(=S)c3ccc(Cl)cn3)ccc2F)C[C@@H](C(F)(F)F)O1,7.0655015487564325,464.049700848,5,2,4.492400000000002,True
CHEMBL559954,86.0,nM,CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)CNCC4CCOCC4)cc13)OS(=O)(=O)CC2,7.0655015487564325,555.2403069039999,8,3,2.644100000000001,True
CHEMBL3894384,86.0,nM,CCO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cccc(OC)c3)cc1C21N=C(N)N(C)O1,7.0655015487564325,421.2365418520001,6,1,4.228300000000003,True
CHEMBL3948426,86.0,nM,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3ccccc3F)C[C@H]2CS1,7.0655015487564325,378.101368824,4,1,4.138500000000003,True
CHEMBL3683916,86.7,nM,NC1=N[C@@](c2cc(NC(=O)c3cnc(OCc4cncs4)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,7.06198090252379,490.1034940640001,9,2,3.0973000000000015,True
CHEMBL3653459,87.0,nM,NC1=N[C@@](c2cc(NC(=O)c3ccc(C(F)F)cn3)ccc2F)(C(F)F)COC1,7.060480747381382,414.11151682,5,2,3.2584000000000017,True
CHEMBL3427254,87.0,nM,Cc1noc(C)c1[C@@H]1C[C@@](C)(c2cc(-c3cccnc3C#N)c(F)cc2F)N=C(N)S1,7.060480747381382,439.12783766800004,7,1,4.911420000000004,True
CHEMBL1915997,87.0,nM,CCCC[C@H]1CCN([C@@H](C)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](OCCC)CN2)C1=O,7.060480747381382,509.30651323199993,5,3,2.9373000000000005,True
CHEMBL2347363,87.0,nM,Cc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)nc1,7.060480747381382,378.130360444,5,2,2.976820000000001,True
CHEMBL4126839,87.0,nM,CC1(C)OC[C@](c2cc(NC(=O)c3ccc(Br)cn3)ccc2F)(C(F)F)N=C1N,7.060480747381382,470.0565225760001,5,2,3.861900000000002,True
CHEMBL3656189,87.1,nM,COCCOc1ccc2c(c1)C1(N=C(N)N(C(C)C)C1=O)C1(CCC(OC)CC1)C2,7.059981844992337,415.247106536,6,1,2.6039000000000003,True
CHEMBL3683858,87.3,nM,COc1cnc(C(=O)Nc2ccc(Cl)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)nc1,7.058985756294431,423.09097349200005,7,2,2.5847000000000007,True
CHEMBL522803,88.0,nM,CCCCN1CC(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2NCN(Cc3ccccc3)C2=O)[C@@H](CC)C1=O,7.055517327849832,556.286112136,5,3,2.5957999999999997,True
CHEMBL1821822,88.0,nM,Cc1ccccc1-c1ccc2nc(N)c(CC(C)C(=O)NCc3cccnc3)cc2c1,7.055517327849832,410.210661452,4,2,4.682420000000002,True
CHEMBL1209106,88.0,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C3CCOC3)c2)CCCCC1,7.055517327849832,486.26939945199996,4,3,4.326000000000003,True
CHEMBL3911117,88.0,nM,C[C@@]1(c2cc(Nc3ncnc4cc(Cl)cnc34)cnc2F)C[C@@H](C(F)(F)F)OC(N)=N1,7.055517327849832,455.08844862800004,8,2,3.8370000000000006,True
CHEMBL1917900,88.0,nM,CCC(C)[C@H](N)C(=O)N[C@@H](CCc1ccccc1)C(=O)N[C@@H](CC(C)C)[C@@H](O)C[C@@H](C)C(=O)NCCCCc1ccccc1,7.055517327849832,608.430156272,5,5,4.534500000000004,True
CHEMBL3656227,88.0,nM,COCCN1C(=O)C2(N=C1N)c1cc(Cl)ccc1C[C@]21CC[C@@H](OC)CC1,7.055517327849832,391.166269372,5,1,2.4701000000000004,True
CHEMBL541170,89.0,nM,COc1cccc(CNC[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cccc(C(=O)N[C@H](C)c3ccccc3)c2)c1,7.050609993355087,587.25956304,5,4,4.956200000000004,True
CHEMBL3357671,89.0,nM,C[C@]12CCCO[C@@H]1[C@]1(COC(N)=N1)c1cc(-c3cncnc3)ccc1O2,7.050609993355087,352.15354049999996,7,1,2.0138999999999996,True
CHEMBL3904970,89.0,nM,CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1C,7.050609993355087,426.24196157999995,5,1,4.544420000000003,True
CHEMBL3672702,89.0,nM,CC[C@@H](C)Oc1ccc2c(c1)C1(N=C(C)C(N)=N1)[C@]1(CC[C@H](OC)CC1)C2,7.050609993355087,369.241627232,5,1,3.9799000000000024,True
CHEMBL1915982,89.0,nM,COc1cccc(CNC[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)[C@H](C)N2CC[C@H](CC(C)C)C2=O)c1,7.050609993355087,531.290863168,5,3,3.4345000000000026,True
CHEMBL3656152,89.0,nM,CN1OC2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1CC21CCc2cc(F)c(F)cc2C1,7.050609993355087,456.176167764,5,1,4.579380000000003,True
CHEMBL3105741,89.0,nM,CSc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C(=O)Nc2cccc(-c3nn[nH]n3)c2)nc(C(=O)N2COC[C@@H]2c2ccccc2)c1,7.050609993355087,664.2216371240002,10,4,3.4955000000000025,True
CHEMBL464918,89.0,nM,C[C@@H](NC(=O)c1cc2c(c(C(=O)N[C@@H](Cc3ccccc3)[C@H](O)CNC3CC3)c1)CCCCO2)c1ccccc1,7.050609993355087,541.294056728,5,4,4.346700000000004,True
CHEMBL2408758,89.0,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CC(C)(C)Oc2ccc(OC(F)(F)F)cc21,7.050609993355087,502.18909844399997,5,3,4.163500000000003,True
CHEMBL404680,89.0,nM,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](O)CN2)c1,7.050609993355087,517.2752131039999,5,4,2.9602200000000014,True
CHEMBL3972761,89.2,nM,N#Cc1ccc(C(=O)Nc2cccc([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)nc1,7.049635145623877,421.11618760000005,6,2,3.0362799999999996,True
CHEMBL3688654,89.5,nM,COc1cnc(C(=O)Nc2ccc(Cl)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,7.048176964684088,423.09097349200005,7,2,2.5847000000000007,True
CHEMBL3960538,89.7,nM,COC1CCC2(CC1)Cc1ccc(-c3nc(Br)cs3)cc1C21N=C(N)N(C(C)C)C1=O,7.047207556955908,502.10380920400013,6,1,4.464700000000004,True
CHEMBL566403,90.0,nM,COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1OC,7.045757490560675,402.16919056399996,6,1,2.796100000000001,True
CHEMBL3127072,90.0,nM,C[C@]12CCOC[C@@H]1[C@]1(COC(N)=N1)c1cc(-c3cccnc3F)c(F)cc1O2,7.045757490560675,387.139447908,6,1,2.754600000000001,True
CHEMBL231646,90.0,nM,CCCN(CCC)C(=O)c1cc(C#N)cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(OC)c2)c1,7.045757490560675,556.30495576,6,3,4.320880000000003,True
CHEMBL1270026,90.0,nM,CCCc1cccc([C@@]2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1,7.045757490560675,373.16018335200005,4,1,3.2708000000000013,True
CHEMBL3645160,90.0,nM,CC(C)COc1cnc(C(=O)Nc2cccc([C@]3(C)CCSC(N)=N3)c2)cn1,7.045757490560675,399.1728960400001,7,2,3.430500000000001,True
CHEMBL211256,90.0,nM,CCOC(=O)CN1CCN(c2ccc(-c3ccccc3)cc2NC(=O)c2cccc3ccccc23)CC1,7.045757490560675,493.236541852,5,1,5.444200000000005,True
CHEMBL1957468,90.0,nM,COc1cccc(-c2cccc(C3(c4ccncc4)N=C(N)N4CCCN=C43)c2)c1F,7.045757490560675,415.18083854400004,6,1,3.572400000000001,True
CHEMBL217374,90.0,nM,CC[C@H](NCC1Cc2cccc(c2)CCCCc2cc(cc(N(C)S(C)(=O)=O)c2)C(=O)N1)C(=O)NCC(C)C,7.045757490560675,556.3083268879999,5,3,3.442700000000001,True
CHEMBL3983988,90.0,nM,Cc1cc(F)cnc1C(=O)Nc1csc([C@]23CO[C@@H](C)C[C@H]2CSC(N)=N3)n1,7.045757490560675,421.1042451000001,8,2,2.91972,True
CHEMBL3640281,90.0,nM,COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3cc(F)ccc3F)C2)nc(C2CC2)c1Cl,7.045757490560675,462.13825803200007,7,1,2.4126000000000003,True
CHEMBL3645155,90.0,nM,COCCOc1cnc(C(=O)Nc2cccc([C@]3(C)CCSC(N)=N3)c2)cn1,7.045757490560675,401.15216059600016,8,2,2.4209000000000005,True
CHEMBL1270027,90.0,nM,CCCCCc1cccc([C@@]2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1,7.045757490560675,401.1914834800001,4,1,4.051000000000002,True
CHEMBL1270434,90.0,nM,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(/C=C/C3CC3)c2)N=C1N,7.045757490560675,397.1601833520001,4,1,3.741500000000003,True
CHEMBL560612,90.0,nM,CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)CNC4CCOCC4)cc13)N(C)S(=O)(=O)CC2,7.045757490560675,554.256291316,7,3,2.453900000000001,True
CHEMBL1824359,90.0,nM,CN1C(=O)C(c2ccsc2)(c2cccc(-c3cnccn3)c2)N=C1N,7.045757490560675,349.0997311000001,6,1,2.2353999999999994,True
CHEMBL3670911,90.0,nM,C[C@]1(c2cc(N[C@H]3CCc4cc(Cl)cnc43)ccc2F)N=C(N)COCC1(F)F,7.045757490560675,424.1277736,5,2,4.211400000000002,True
CHEMBL3680879,90.0,nM,Cn1nc(C(F)(F)F)cc1C(=O)Nc1ccc(F)c([C@@]2(C)N=C(N)OC[C@@H]2F)c1,7.045757490560675,417.122415852,6,2,2.7285000000000013,True
CHEMBL2178192,90.0,nM,COc1ccc(-c2noc(C)c2C(=O)/N=C(\N)NCc2cc(C)c(NC(=O)CN(C)C)c(Cl)c2)cc1,7.045757490560675,512.193881088,6,3,3.3652400000000027,True
CHEMBL555519,90.0,nM,COc1cccc(CNC[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc(C(C)=O)cc(N3CCCCS3(=O)=O)c2)c1,7.045757490560675,615.2214632800001,7,3,3.597800000000003,True
CHEMBL1824356,90.0,nM,CN1C(=O)C(c2ccsc2)(c2ccc(F)c(-c3cccnc3)c2)N=C1N,7.045757490560675,366.09506032000013,5,1,2.9795000000000007,True
CHEMBL584917,90.0,nM,CN1C(=O)C(c2cccc(-c3cccnc3)c2)(c2ccc3c(c2)OCCO3)N=C1N,7.045757490560675,400.15354049999996,6,1,2.5500999999999996,True
CHEMBL1098082,90.0,nM,CC(C)[C@@H]1CCC(=O)N(C2CCCCC2)CCc2cccc(c2)Oc2ccc3c(c2)CN1C(N)=N3,7.045757490560675,474.29947645600004,5,1,5.7629000000000055,True
CHEMBL3688719,90.3,nM,Cc1ccc(NC(=O)c2ccc(Cl)cn2)cc1[C@@]1(C(F)F)N=C(N)O[C@@H]2C[C@@H]21,7.044312249686494,406.1008099040001,5,2,3.4895200000000015,True
CHEMBL2177307,90.3,nM,NC1=NC(c2ccncc2)(c2cccc(-c3cncnc3)c2)c2ccccc21,7.044312249686494,363.148395544,5,1,3.549400000000003,True
CHEMBL3688640,90.8,nM,Cc1cc(OC(F)F)cnc1C(=O)Nc1ccc(Cl)c(C2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,7.041914151478915,472.09253096400005,6,2,4.0909200000000014,True
CHEMBL2177317,91.0,nM,CCc1cnc2c(c1)[C@@H](NC[C@@H](O)[C@H](Cc1ccccc1)NC(C)=O)CC1(CCC1)O2,7.040958607678906,423.25219191599996,5,3,3.0882000000000014,True
CHEMBL3948355,91.0,nM,COc1cc(Cl)cnc1C(=O)Nc1cc(C)c(F)c([C@]2(CF)C[C@@H](C(F)(F)F)OC(N)=N2)c1,7.040958607678906,492.098759216,6,2,4.274120000000002,True
CHEMBL560497,91.0,nM,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CCOCC2)cc(N2CCCCS2(=O)=O)c1,7.040958607678906,544.2719413799999,7,4,2.519,True
CHEMBL3670312,91.0,nM,[C-]#[N+]c1ccc(C(=O)Nc2cccc(C3(C(F)(F)F)CCSC(N)=N3)c2)nc1,7.040958607678906,405.0871157280001,5,2,4.093890000000002,True
CHEMBL3916740,91.0,nM,Cc1nc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)no1,7.040958607678906,394.08818043600013,10,2,1.7686199999999999,True
CHEMBL3925759,91.1,nM,CN1C(=O)C2(N=C1N)c1cc(C#CC3CC3)ccc1CC21CCC(F)(F)CC1,7.040481623027001,383.180918796,3,1,3.1819000000000015,True
CHEMBL3704999,91.2,nM,NC1=N[C@@]2(c3ccc(F)s3)CN(c3ncc(F)cn3)C[C@H]2CS1,7.040005161671584,353.05804385600004,7,1,2.2095000000000002,True
CHEMBL3650851,91.4,nM,CC1(C)Oc2ccc(NC(=O)c3cnc(C(F)F)cn3)cc2[C@@]2(COC(N)=N2)C12CC2,7.039053804266168,429.1612459720001,7,2,3.1579000000000006,True
CHEMBL3903963,91.4,nM,CC#Cc1ccc2c(c1)C1(NC(N)N(C(C)C)C1=O)C1(CCc3ccccc3CC1)C2,7.039053804266168,413.246712612,3,2,3.457300000000002,True
CHEMBL3688814,91.5,nM,CN(C)c1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,7.038578905933552,444.15215850800007,7,2,2.6044800000000006,True
CHEMBL3688612,91.8,nM,NC1=N[C@@](c2cc(NC(=O)c3ccc(OCF)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,7.037157318798758,424.11585325199997,6,2,2.9726000000000017,True
CHEMBL3653409,92.0,nM,C[C@H]1OC[C@](c2cc(NC(=O)c3ccc(Br)cn3)ccc2F)(C(F)F)N=C1N,7.036212172654444,456.0408725120001,5,2,3.471800000000001,True
CHEMBL3127075,92.0,nM,C[C@]12CCOC[C@@H]1[C@]1(COC(N)=N1)c1cc(-c3cccnc3F)ccc1O2,7.036212172654444,369.14886972,6,1,2.615500000000001,True
CHEMBL3656191,92.8,nM,CCCc1ccc2c(c1)C1(N=C(N)N(C)O1)[C@]1(CC[C@H](OC)CC1)C2,7.032452023781138,343.225977168,5,1,3.1151000000000018,True
CHEMBL1163020,93.0,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C(C)(C)C)c2)CCc2nc(C)ncc2C1,7.031517051446065,536.2962828960001,5,3,4.442820000000004,True
CHEMBL205309,93.0,nM,COc1ccc2c(CC(=O)Nc3cc(Br)ccc3N3CCN(C(=O)OC(C)(C)C)CC3)cc(=O)oc2c1,7.031517051446065,571.13179778,7,1,4.802400000000004,True
CHEMBL561961,93.0,nM,CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)CNC4CCCCC4)cc13)N(C)S(=O)(=O)CC2,7.031517051446065,552.2770267599999,6,3,3.6076000000000024,True
CHEMBL3640275,93.0,nM,COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3c(F)cc(F)c(F)c3F)C2)nc(C)c1F,7.031517051446065,456.1333148840001,7,1,1.60752,True
CHEMBL2408764,93.0,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCCc2ccc(CC(C)C)cc21,7.031517051446065,444.258834768,3,3,4.2386000000000035,True
CHEMBL3670366,93.0,nM,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)CO[C@@](C)(C(F)(F)F)C(N)=N3)n2)c(C)c1,7.031517051446065,455.15805241200013,7,2,3.108620000000001,True
CHEMBL3653457,93.0,nM,COc1cc(Br)cnc1C(=O)Nc1ccc(F)c([C@]2(C(F)F)COCC(N)=N2)c1,7.031517051446065,472.03578713200005,6,2,3.0919,True
