molecule_chembl_id,IC50,units,smiles,pIC50
CHEMBL590829,100.0,nM,CN1C(=O)C(c2cccc(NC(=O)c3ccco3)c2)(C2CCCCC2)N=C1N,7.0
CHEMBL3640224,100.0,nM,C=C(C)COc1cnc(C(=O)Nc2cccc([C@]3(C)CCSC(N)=N3)c2)cn1,7.0
CHEMBL379067,100.0,nM,O=C(Nc1cc(-c2ccccc2)ccc1N1CCN(CCCCCN2C(=O)c3ccccc3C2=O)CC1)c1cccc2ccccc12,7.0
CHEMBL211384,100.0,nM,CCCCNC(=O)[C@H](C)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](CC(C)C)NC(C)=O,7.0
CHEMBL3653690,100.0,nM,CC1=NC2(N=C1N)c1cc(-c3cccc(Cl)c3)ccc1CC21CCOCC1,7.0
CHEMBL3645150,100.0,nM,C/C=C/COc1ccc(C(=O)Nc2cccc([C@]3(C)CCSC(N)=N3)c2)nc1,7.0
CHEMBL2181011,100.0,nM,COC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)N(C)C(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1,7.0
CHEMBL1091999,100.0,nM,Nc1cccc(Cn2c(-c3ccc(Oc4cncnc4)cc3)ccc2-c2ccccc2Cl)n1,7.0
CHEMBL403593,100.0,nM,CCCCCCN1C[C@@H](C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](OCc3ccccc3)CN2)CC1=O,7.0
CHEMBL584521,100.0,nM,NC1=NC(c2ccc(OC(F)(F)F)cc2)(c2cccc(-c3cncnc3)c2)C2=NCCCN12,7.0
CHEMBL82504,100.0,nM,CC[C@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)[C@@H](O)C(C)C)C(=O)N[C@H](C(=O)N[C@H](C)c1ccccc1)C(C)C,7.0
CHEMBL2181010,100.0,nM,COC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)N(C)C(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc(NS(C)(=O)=O)cc(C(=O)N[C@H](C)c2ccccc2)c1,7.0
CHEMBL3653471,100.0,nM,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)cn1,7.0
CHEMBL598257,100.0,nM,Cc1cc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)ccn1,7.0
CHEMBL2048048,100.0,nM,COCCOc1cc(C[C@@H]2CS(=O)(=O)C[C@H](NCc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N,7.0
CHEMBL4114125,100.0,nM,C[C@]1(c2cc(NC3CCc4cc(Cl)ccc43)ccc2F)COCC(N)=N1,7.0
CHEMBL3653708,100.0,nM,CC1=NC2(CC(C3CCOC(C)(C)C3)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N,7.0
CHEMBL2177470,100.0,nM,CC(C)Oc1cc(CN2CC[C@@]3(C[C@@H]2C)CN(C)S(=O)(=O)N3c2cccc(F)c2)ccc1O,7.0
CHEMBL1209894,100.0,nM,C=C(C)c1cccc(C2(NC[C@@H](O)[C@H](Cc3cc(F)cc(F)c3)NC(C)=O)CCCCC2)c1,7.0
CHEMBL3653400,100.0,nM,COc1ccc(C(=O)Nc2cccc([C@]3(C)CO[C@@](C)(C(F)(F)F)C(N)=N3)c2)nc1,7.0
CHEMBL1097354,100.0,nM,COC[C@H]1CCCN1C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)C3CC3)CCN2)c1,7.0
CHEMBL1097332,100.0,nM,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3cn(C)cn3)CCN2)c1,7.0
CHEMBL2181900,100.0,nM,COCC(=O)N[C@@H](Cc1cccc(-c2nccs2)c1F)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,7.0
CHEMBL2180015,100.0,nM,CC#Cc1ccnc(-c2cc(C3(C4CC4)N=C(C)C(N)=N3)ccc2O)c1,7.0
CHEMBL231325,100.0,nM,CCCN(CCC)C(=O)c1cc(C(N)=O)cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(OC)c2)c1,7.0
CHEMBL231542,100.0,nM,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(OC)c2)c1,7.0
CHEMBL1270135,100.0,nM,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2ccc(F)c(OCCCCF)c2)N=C1N,7.0
CHEMBL570982,100.0,nM,CON[C@H]1CC[C@@](NC[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(C)=O)(c2cccc(C(C)(C)C)c2)CN1,7.0
CHEMBL3688756,100.5,nM,[C-]#[N+]c1ccc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)n2)nc1,6.997833938243493
CHEMBL3653389,101.0,nM,C[C@@]1(c2cc(Br)cc(NC(=O)c3ccc(Cl)cn3)c2)COCC(N)=N1,6.995678626217358
CHEMBL3962126,101.0,nM,COc1cnc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)c(C)c1,6.995678626217358
CHEMBL3653730,101.0,nM,CC1=NC2(N=C1N)c1cc(-c3cc(Cl)cc(C#N)c3)ccc1CC21CC1,6.995678626217358
CHEMBL3893517,101.7,nM,COC1CCC2(CC1)Cc1ccc(C3CC3)cc1C21N=C(N)N(C)C1=O,6.992679047077256
CHEMBL3939821,102.0,nM,COc1cnc(C(=O)Nc2cnc(F)c([C@]3(C)C[C@@H](C(F)(F)F)OC(N)=N3)c2)cn1,6.991399828238082
CHEMBL3656277,102.0,nM,CCOCCCc1ccc2c(c1)C1(N=C(N)N(CC(F)F)C1=O)[C@]1(CC[C@H](OC)CC1)C2,6.991399828238082
CHEMBL3670334,102.0,nM,C=C1C[C@@](C)(c2cncc(NC(=O)c3ncc(C(F)(F)F)cc3Cl)c2)N=C(N)S1,6.991399828238082
CHEMBL3634124,102.0,nM,COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)CO[C@H]3F)c2)cn1,6.991399828238082
CHEMBL3910968,103.0,nM,Cc1nc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)co1,6.987162775294828
CHEMBL4208552,103.0,nM,CC1=C[C@@](CF)(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)O1,6.987162775294828
CHEMBL3961673,103.0,nM,C[C@@]1(c2nc(NC(=O)c3ccc(Cl)cn3)ccc2F)C[C@@H](C(F)(F)F)OC(N)=N1,6.987162775294828
CHEMBL3902829,103.0,nM,Cc1cc(OC(F)F)cnc1C(=O)Nc1ccc(F)c([C@]2(C)C[C@@H](C(F)(F)F)OC(N)=N2)n1,6.987162775294828
CHEMBL3688754,103.4,nM,C[C@]1(c2nc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)N=C(N)O[C@@H]2C[C@@H]21,6.985479461242076
CHEMBL1258466,104.0,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cc(C(C)(C)C)cs2)CCCCC1,6.982966660701219
CHEMBL3688664,104.0,nM,NC1=N[C@@](c2cc(NC(=O)c3ccc(OCC(F)(F)F)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,6.982966660701219
CHEMBL3945730,104.2,nM,COC1CCC2(CC1)Cc1ccc(Br)cc1C21N=C(N)N(C(C)C)C1=O,6.9821322810364945
CHEMBL3656154,104.6,nM,CN1OC2(N=C1N)c1ccccc1CC21CCc2ccccc2CC1,6.980468315468745
CHEMBL4110028,105.0,nM,CC(C)(O)c1nc(N2C[C@H]3CSC(N)=[N+](c4cnccn4)[C@H]3C2)ncc1F,6.978810700930062
CHEMBL3983234,105.0,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(Oc3ccc(Cl)cc3)cc1C21N=C(N)N(C)O1,6.978810700930062
CHEMBL3967113,106.0,nM,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(OC(F)F)cc3)cs2)CO1,6.97469413473523
CHEMBL562554,106.0,nM,CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)CNC)cc13)N(C)S(=O)(=O)CC2,6.97469413473523
CHEMBL3688616,106.6,nM,Cc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)c(C)c1,6.972242795309446
CHEMBL3650852,107.0,nM,COc1cnc(C(=O)Nc2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C(C)(C)O3)cn1,6.97061622231479
CHEMBL3673197,107.0,nM,Cc1coc([C@H]2C[C@H]3CSC(N)=NC3(c3cc(C#N)ccc3F)CO2)n1,6.97061622231479
CHEMBL231160,108.0,nM,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2ccccc2OC)=CC1=O)Cc1ccccc1OC,6.966576244513051
CHEMBL3947194,108.0,nM,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(OC(F)(F)F)cn3)cs2)CO1,6.966576244513051
CHEMBL3688825,108.1,nM,[C-]#[N+]c1cnc2c(c1)CC[C@H]2Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,6.96617430604669
CHEMBL3956802,108.3,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(CN3CCC(F)(F)C3)cc1C21N=C(N)N(C)C1=O,6.96537154337468
CHEMBL3650826,109.0,nM,Cc1cc(Cl)cnc1C(=O)Nc1ccc2c(c1)C1(COC(N)=N1)C1(COC1)C(C)(C)O2,6.962573502059376
CHEMBL3640292,109.0,nM,COc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3cc(Cl)ccc3F)C2)nc(C)c1F,6.962573502059376
CHEMBL3653470,110.0,nM,Cc1ccc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)cn1,6.958607314841775
CHEMBL1916004,110.0,nM,CCCC[C@H]1CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@H](O)CN2)C1=O,6.958607314841775
CHEMBL4111699,110.0,nM,C[C@]1(c2nc(NC(=O)c3ncc(OCF)cc3Cl)ccc2F)N=C(N)OCC1(F)F,6.958607314841775
CHEMBL3265330,110.0,nM,NC1=N[C@@]2(CO1)c1cc(-c3cncc(Cl)c3)ccc1O[C@@H]1COCC[C@H]12,6.958607314841775
CHEMBL3634129,110.0,nM,C[C@]1(c2cc(NC(=O)c3cnc(Cl)cn3)ccc2F)N=C(N)CO[C@@H]1C(F)(F)F,6.958607314841775
CHEMBL3640228,110.0,nM,C[C@@]1(c2cc(NC(=O)c3cnc(-c4ccco4)cn3)ccc2F)CCSC(N)=N1,6.958607314841775
CHEMBL1209055,110.0,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(-c3cscn3)c2)CCCCC1,6.958607314841775
CHEMBL4204215,110.0,nM,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2cccs2)CO1,6.958607314841775
CHEMBL1270133,110.0,nM,CCC(C)Cc1cccc([C@@]2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1,6.958607314841775
CHEMBL2347196,110.0,nM,C[C@]1(c2cc(NC(=O)c3cnc(OCC(F)(F)F)cn3)ccc2F)N=C(N)OCC1(F)F,6.958607314841775
CHEMBL1791012,110.0,nM,CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCc1cccc(C(=O)O)c1,6.958607314841775
CHEMBL3701715,110.0,nM,Cl.N#Cc1ccc([C@]23CN(c4ncc(F)cn4)C[C@H]2CSC(N)=N3)s1,6.958607314841775
CHEMBL2347199,110.0,nM,Cn1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)n1,6.958607314841775
CHEMBL335277,110.0,nM,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)[C@@H](O)CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C,6.958607314841775
CHEMBL401587,110.0,nM,CCCOc1ccc(-c2ccc(-c3ccccc3Cl)n2CC(=O)/N=C(/N)NCCCO)cc1,6.958607314841775
CHEMBL343757,110.0,nM,CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)[C@@H](O)CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(N)=O)C(C)C,6.958607314841775
CHEMBL3645157,110.0,nM,CCCOc1cnc(C(=O)Nc2cccc([C@]3(C)CCSC(N)=N3)c2)cn1,6.958607314841775
CHEMBL443509,110.0,nM,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(C(F)(F)F)c2)cc(N2CCCC2=O)c1OC,6.958607314841775
CHEMBL521845,110.0,nM,Cc1ccccc1-c1cccc(CN2CCC3(CC2)C(NC2CCCCC2)=NC(=O)N3c2cccc(F)c2)c1,6.958607314841775
CHEMBL3966983,110.0,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(N3CCCC3=O)cc1C21N=C(N)N(C)C1=O,6.958607314841775
CHEMBL3640237,110.0,nM,C[C@]1(c2cc(NC(=O)c3ncccc3F)ccc2F)N=C(N)SCC1(F)F,6.958607314841775
CHEMBL3705030,110.0,nM,N#Cc1ccc([C@]23CN(c4ncc(F)cn4)C[C@H]2CSC(N)=N3)s1,6.958607314841775
CHEMBL3653396,110.0,nM,CC1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)COCC(N)=N1,6.958607314841775
CHEMBL1269840,110.0,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(-n3cccn3)c2)CCOCC1,6.958607314841775
CHEMBL1093807,110.0,nM,CCCCCOc1ccc(-c2ccc(-c3ccccc3Cl)n2Cc2ccc(OCCO)c(N)n2)cc1,6.958607314841775
CHEMBL404369,110.0,nM,CCCCN1C[C@@H](C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](OCc3ccccc3)CN2)[C@H](CCC)C1=O,6.958607314841775
CHEMBL400916,110.0,nM,CC(=O)c1ccccc1-c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNc2ccccc2)cc(C(=O)N[C@H](C)c2ccccc2)c1,6.958607314841775
CHEMBL2151149,110.0,nM,CCc1ccc2c(c1)[C@@H](NC[C@@H](O)[C@H](Cc1ccccc1)NC(C)=O)CC1(CCC1)O2,6.958607314841775
CHEMBL2151180,110.0,nM,CC#Cc1cncc(-c2cc([C@]3(C)CC(=O)N(C)C(=N)N3)cs2)c1,6.958607314841775
CHEMBL4110172,110.0,nM,C[C@]1(c2nc(NC(=O)c3ncc(OCF)nc3N)ccc2F)N=C(N)OCC1(F)F,6.958607314841775
CHEMBL3427253,110.0,nM,Cc1noc(CC(C)(C)O)c1[C@@H]1C[C@@](C)(c2ccc(F)cc2F)N=C(N)S1,6.958607314841775
CHEMBL377581,110.0,nM,O=C(Nc1cc(-c2ccccc2)ccc1N1CCN(CCO)CC1)c1cccc2ccccc12,6.958607314841775
CHEMBL4062635,110.0,nM,O=C(Nc1ccccc1)c1cccc(-c2cnc(-c3c[nH]c4ccccc34)[nH]2)c1,6.958607314841775
CHEMBL3940969,110.7,nM,C=Cc1ccc2c(c1)C1(N=C(N)N(C)C1=O)C1(CCC(OC)CC1)C2,6.955852379121277
CHEMBL552744,111.0,nM,C=CCO/N=C(/C)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)cc(N2CCCCS2(=O)=O)c1,6.954677021213342
CHEMBL3656253,111.7,nM,COCCOc1ccc2c(c1)C1(N=C(N)N(C3CCC3)C1=O)[C@]1(CC[C@H](OC)CC1)C2,6.951946826884391
CHEMBL3653666,112.0,nM,CC1=NC2(N=C1N)c1cc(Br)ccc1CC21CCC(OC(F)F)CC1,6.950781977329818
CHEMBL3653662,112.0,nM,CC#CCOc1ccc(C(=O)Nc2ccc3c(c2)C2(CCO3)N=C(C)C(N)=N2)nc1,6.950781977329818
CHEMBL3654227,112.0,nM,Cc1nc([C@H]2CC3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)oc1C,6.950781977329818
CHEMBL253800,112.0,nM,CCCC(CCC)S(=O)(=O)CC(NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC)c1,6.950781977329818
CHEMBL517179,112.0,nM,C[C@@H](NC(=O)c1cc2c(c(C(=O)N[C@@H](Cc3ccccc3)[C@H](O)CNC3CC3)c1)CCCO2)c1ccccc1,6.950781977329818
CHEMBL2349501,113.0,nM,CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cccnc4)cc32)N=C1N,6.94692155651658
CHEMBL3923890,113.0,nM,Cc1cc(C#N)cnc1C(=O)Nc1cnc(F)c([C@]2(CF)C[C@@H](C(F)(F)F)OC(N)=N2)c1,6.94692155651658
CHEMBL3650832,113.0,nM,CC#Cc1cncc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C(Cc2ccccc2)O3)c1,6.94692155651658
CHEMBL3904724,113.0,nM,NC1=NC2(CCO1)c1cc(NC(=O)c3cnc(O)cn3)ccc1Oc1ncc(Br)cc12,6.94692155651658
CHEMBL271710,114.0,nM,CCN(Cc1ccccc1)Cc1ccc(-c2cc3ccc(OCCNC(=O)CCc4ccc(F)c(F)c4)cc3oc2=O)cc1,6.943095148663527
CHEMBL3932837,114.0,nM,COc1ccc(C(=O)Nc2cnc(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)nc1,6.943095148663527
CHEMBL3677274,114.0,nM,Cc1ccc(-c2cc(F)c3c(c2)[C@]2(N=C(N)n4ccnc42)c2cc(-c4cccnc4F)ccc2O3)cc1,6.943095148663527
CHEMBL3640274,114.0,nM,Cc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccc(F)cc3)C2)nc(C)c1F,6.943095148663527
CHEMBL3683829,114.5,nM,NC1=N[C@](c2cc(NC(=O)c3ccc(Cl)cn3)cnc2F)(C(F)F)[C@@H]2C[C@@H]2O1,6.941194513324093
CHEMBL4078371,114.8,nM,CC#Cc1cncc(-c2ccc3c(c2)[C@]2(CO3)N=C(N)C[C@@H]2C(F)(F)F)c1,6.940058111938045
CHEMBL5276750,114.8,nM,CC#Cc1cncc(-c2ccc3c(c2)[C@@]2(CO3)N=C(N)C[C@H]2C(F)(F)F)c1,6.940058111938045
CHEMBL401318,115.0,nM,CC(=O)c1ccccc1-c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN[C@@H](C)c2ccccc2)cc(C(=O)N[C@H](C)c2ccccc2)c1,6.939302159646388
CHEMBL254634,115.0,nM,CC(=O)c1ccccc1-c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2ccccc2)cc(C(=O)N[C@H](C)c2ccccc2)c1,6.939302159646388
CHEMBL4793341,115.0,nM,FC(F)(F)Oc1ccc(CNC2CCN(Cc3ccccc3)C2)cc1,6.939302159646388
CHEMBL3889795,115.0,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3nccs3)cc1C21N=C(N)N(CCF)C1=O,6.939302159646388
CHEMBL3693233,115.4,nM,CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,6.937794191180287
CHEMBL2408739,116.0,nM,CCc1ccc2c(c1)[C@@H](NC[C@@H](O)[C@H](Cc1cc(F)cc(F)c1)NC(C)=O)CS(=O)(=O)C2,6.935542010773082
CHEMBL3953708,116.0,nM,C[C@@H]1C[C@H]1[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2ccc(F)cc2F)CO1,6.935542010773082
CHEMBL248922,116.0,nM,CCN(Cc1ccccc1)Cc1ccc(-c2cc3cc(OCCNC(=O)CCc4ccc(F)c(F)c4)ccc3oc2=O)cc1,6.935542010773082
CHEMBL3640265,117.0,nM,COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccc(F)cc3F)C2)nc(C2CC2)c1Cl,6.931814138253839
CHEMBL384678,117.0,nM,CC(C)CNC(=O)CNC[C@H](Cc1ccccc1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccc(F)cc2)cc(N(C)S(C)(=O)=O)c1,6.931814138253839
CHEMBL3901695,117.0,nM,NC1=N[C@](CF)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)C[C@@H](C(F)(F)F)O1,6.931814138253839
CHEMBL3688791,117.35,nM,COc1cnc2c(Nc3ccc(F)c([C@@]4(C(F)F)N=C(N)O[C@@H]5C[C@@H]54)c3)ncc(F)c2c1,6.930516906065389
CHEMBL3688729,117.5,nM,COc1cnc(C(=O)Nc2cc(C)c(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)c(C)c1,6.9299621333922445
CHEMBL3683789,117.5,nM,COc1cc(Cl)cnc1C(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,6.9299621333922445
CHEMBL4854848,118.0,nM,CC1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)Cc2cncc(F)c2C(N)=N1,6.928117992693875
CHEMBL82594,118.0,nM,COC[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C,6.928117992693875
CHEMBL3951015,118.0,nM,NC1=N[C@](CF)(c2cc(Nc3nccc4nc(C(F)(F)F)cnc34)ccc2F)C[C@@H](C(F)(F)F)O1,6.928117992693875
CHEMBL3650828,118.0,nM,CC1(C)Oc2ccc(NC(=O)c3ccc(C#N)cn3)cc2C2(COC(N)=N2)C12COC2,6.928117992693875
CHEMBL3901027,118.0,nM,COc1cnc(C(=O)Nc2cc(F)c(F)c([C@]3(C)C[C@@H](C(F)(F)F)OC(N)=N3)c2)c(C)n1,6.928117992693875
CHEMBL562290,118.0,nM,C#CCNC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc2c3c(c1)c(CC)cn3CCS(=O)(=O)N2C,6.928117992693875
CHEMBL2347872,119.0,nM,N#Cc1cccc(CN2CCN(c3ccc(Br)cc3NC(=O)c3cc4ccccc4o/c3=N\c3ccccc3)CC2)c1,6.924453038607469
CHEMBL3650177,119.0,nM,Cn1cc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)ccc1=O,6.924453038607469
CHEMBL3936327,119.0,nM,COc1ccc(C(=O)Nc2cnc(F)c([C@]3(C)C[C@@H](C(F)(F)F)OC(N)=N3)c2)nc1,6.924453038607469
CHEMBL4534367,119.4,nM,COc1ccc(-c2cccc(C3(c4ccccc4)N=C(N)N(C)C3=O)c2)cc1OC,6.92299567320665
CHEMBL3688620,119.5,nM,Cc1cc(OCC(F)(F)F)cnc1C(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,6.922632094715843
CHEMBL3683887,119.5,nM,N#Cc1ccc(C(=O)Nc2cc(F)c(Cl)c([C@]3(CF)N=C(N)O[C@H]4C[C@H]43)c2)nc1,6.922632094715843
CHEMBL3304306,120.0,nM,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,6.920818753952375
CHEMBL3963446,120.0,nM,C[C@@]1(c2cc(NC3CCCC3)ccc2F)COCC(N)=N1,6.920818753952375
CHEMBL4584800,120.0,nM,Cc1ccccc1-c1ccc2nc(N)c(CCC(=O)NC[C@@]34CCCO[C@@H]3CCOC4)cc2c1,6.920818753952375
CHEMBL2048042,120.0,nM,CC(C)(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3cc(O)c(N)c(F)c3)[C@@H]2O)c1,6.920818753952375
CHEMBL4556276,120.0,nM,COC(=O)[C@@H]1C[C@H](NC(=O)[C@@H](NC(=O)C[C@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)C(O)c2ccccc2-c2ccccc2)C(C)C)C[C@H](C(=O)OC)C1,6.920818753952375
CHEMBL143687,120.0,nM,COC(=O)c1cc(NC(=O)[C@@H](NC(=O)C[C@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)C(O)c2ccccc2-c2ccccc2)C(C)C)cc(C(=O)OC)c1,6.920818753952375
CHEMBL1824136,120.0,nM,CN1C(=O)C(c2ccc(F)c(-c3cncnc3)c2)(c2cnn(CC(F)(F)F)c2)N=C1N,6.920818753952375
CHEMBL401527,120.0,nM,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](OC(C)C)CCN2)c1,6.920818753952375
CHEMBL1270028,120.0,nM,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2ccc(F)c(OCCF)c2)N=C1N,6.920818753952375
CHEMBL561021,120.0,nM,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(N2CCCCS2(=O)=O)c1,6.920818753952375
CHEMBL493637,120.0,nM,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(N2CCCCS2(=O)=O)c1.O=CO,6.920818753952375
CHEMBL3653372,120.0,nM,Cc1cc(Br)cnc1C(=O)Nc1cccc(C2(C(F)F)COCC(N)=N2)c1,6.920818753952375
CHEMBL3653477,120.0,nM,CC1(c2cc(NC(=O)c3ncc(C(F)(F)F)cc3Cl)ccc2F)N=C(N)COCC1(F)F,6.920818753952375
CHEMBL3653442,120.0,nM,NC1=N[C@@](c2cc(NC(=O)c3ncc(F)cc3F)ccc2F)(C(F)F)COC1,6.920818753952375
CHEMBL296166,120.0,nM,COC(=O)[C@@H]1CC(NC(=O)[C@H](NC(=O)C[C@H](O)[C@@H](Cc2cc(F)cc(F)c2)NC(=O)C(O)c2ccccc2-c2ccccc2)C(C)C)C[C@H](C(=O)OC)C1,6.920818753952375
CHEMBL510865,120.0,nM,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2ccccc2)cc(N2CCCCS2(=O)=O)c1.O=CO,6.920818753952375
CHEMBL3670918,120.0,nM,CC1(C)OCC(N)=N[C@](C)(c2cc(NC3CCCc4cc(C#N)cnc43)ccc2F)C1(F)F,6.920818753952375
